, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
Shi_Tomasi, FREAK, 17, 9.54658, 12.963
Shi_Tomasi, FREAK, 18, 8.3988, 11.2811
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
Shi_Tomasi, SIFT, 1, 12.5156, 14.0746
Shi_Tomasi, SIFT, 2, 12.6142, 14.6503
Shi_Tomasi, SIFT, 3, 14.091, 14.3827
Shi_Tomasi, SIFT, 4, 16.6894, 12.9162
Shi_Tomasi, SIFT, 5, 15.9082, 13.4113
Shi_Tomasi, SIFT, 6, 12.6787, 15.1561
Shi_Tomasi, SIFT, 7, 11.9844, 13.935
Shi_Tomasi, SIFT, 8, 13.1241, 15.3284
Shi_Tomasi, SIFT, 9, 13.0241, 12.4803
Shi_Tomasi, SIFT, 10, 11.1746, 13.2947
Shi_Tomasi, SIFT, 11, 12.8086, 12.3562
Shi_Tomasi, SIFT, 12, 8.95978, 12.7698
Shi_Tomasi, SIFT, 13, 9.96439, 11.6194
Shi_Tomasi, SIFT, 14, 9.59863, 12.7102
Shi_Tomasi, SIFT, 15, 8.57352, 12.3541
Shi_Tomasi, SIFT, 16, 9.51617, 13.3159
Shi_Tomasi, SIFT, 17, 9.54658, 13.5261
Shi_Tomasi, SIFT, 18, 8.3988, 12.0881
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, BRISK, 1, 12.5156, -inf
HARRIS, BRISK, 2, 12.6142, 10.586
HARRIS, BRISK, 3, 14.091, 26.2905
HARRIS, BRISK, 4, 16.6894, 11.5792
HARRIS, BRISK, 5, 15.9082, -inf
HARRIS, BRISK, 6, 12.6787, nan
HARRIS, BRISK, 7, 11.9844, 11.6947
HARRIS, BRISK, 8, 13.1241, 17.6204
HARRIS, BRISK, 9, 13.0241, nan
HARRIS, BRISK, 10, 11.1746, -inf
HARRIS, BRISK, 11, 12.8086, -inf
HARRIS, BRISK, 12, 8.95978, -inf
HARRIS, BRISK, 13, 9.96439, -inf
HARRIS, BRISK, 14, 9.59863, nan
HARRIS, BRISK, 15, 8.57352, -13.6263
HARRIS, BRISK, 16, 9.51617, 6.65726
HARRIS, BRISK, 17, 9.54658, 12.5848
HARRIS, BRISK, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, BRIEF, 1, 12.5156, 10.9082
HARRIS, BRIEF, 2, 12.6142, nan
HARRIS, BRIEF, 3, 14.091, -inf
HARRIS, BRIEF, 4, 16.6894, 11.5792
HARRIS, BRIEF, 5, 15.9082, 35.3833
HARRIS, BRIEF, 6, 12.6787, 13.5907
HARRIS, BRIEF, 7, 11.9844, 14.2744
HARRIS, BRIEF, 8, 13.1241, -inf
HARRIS, BRIEF, 9, 13.0241, nan
HARRIS, BRIEF, 10, 11.1746, 20.5862
HARRIS, BRIEF, 11, 12.8086, -inf
HARRIS, BRIEF, 12, 8.95978, 12.245
HARRIS, BRIEF, 13, 9.96439, 13.4327
HARRIS, BRIEF, 14, 9.59863, 5.6061
HARRIS, BRIEF, 15, 8.57352, -inf
HARRIS, BRIEF, 16, 9.51617, 6.71705
HARRIS, BRIEF, 17, 9.54658, 12.5848
HARRIS, BRIEF, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, ORB, 1, 12.5156, 10.9082
HARRIS, ORB, 2, 12.6142, nan
HARRIS, ORB, 3, 14.091, -inf
HARRIS, ORB, 4, 16.6894, 11.5792
HARRIS, ORB, 5, 15.9082, 35.3833
HARRIS, ORB, 6, 12.6787, nan
HARRIS, ORB, 7, 11.9844, 13.497
HARRIS, ORB, 8, 13.1241, -inf
HARRIS, ORB, 9, 13.0241, nan
HARRIS, ORB, 10, 11.1746, 20.5862
HARRIS, ORB, 11, 12.8086, 11.7414
HARRIS, ORB, 12, 8.95978, 12.245
HARRIS, ORB, 13, 9.96439, 568.322
HARRIS, ORB, 14, 9.59863, 5.66097
HARRIS, ORB, 15, 8.57352, -inf
HARRIS, ORB, 16, 9.51617, 10.9325
HARRIS, ORB, 17, 9.54658, 12.5848
HARRIS, ORB, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, ORB, 1, 12.5156, 10.9082
HARRIS, ORB, 2, 12.6142, nan
HARRIS, ORB, 3, 14.091, -inf
HARRIS, ORB, 4, 16.6894, 11.5792
HARRIS, ORB, 5, 15.9082, 35.3833
HARRIS, ORB, 6, 12.6787, nan
HARRIS, ORB, 7, 11.9844, 13.497
HARRIS, ORB, 8, 13.1241, -inf
HARRIS, ORB, 9, 13.0241, nan
HARRIS, ORB, 10, 11.1746, 20.5862
HARRIS, ORB, 11, 12.8086, 11.7414
HARRIS, ORB, 12, 8.95978, 12.245
HARRIS, ORB, 13, 9.96439, 568.322
HARRIS, ORB, 14, 9.59863, 5.66097
HARRIS, ORB, 15, 8.57352, -inf
HARRIS, ORB, 16, 9.51617, 10.9325
HARRIS, ORB, 17, 9.54658, 12.5848
HARRIS, ORB, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, FREAK, 1, 12.5156, 21.8164
HARRIS, FREAK, 2, 12.6142, nan
HARRIS, FREAK, 3, 14.091, -80.8525
HARRIS, FREAK, 4, 16.6894, 12.1284
HARRIS, FREAK, 5, 15.9082, 39.584
HARRIS, FREAK, 6, 12.6787, nan
HARRIS, FREAK, 7, 11.9844, 12.3379
HARRIS, FREAK, 7, 11.9844, 12.3379
HARRIS, FREAK, 9, 13.0241, nan
HARRIS, FREAK, 10, 11.1746, -inf
HARRIS, FREAK, 11, 12.8086, -inf
HARRIS, FREAK, 12, 8.95978, -inf
HARRIS, FREAK, 13, 9.96439, 13.4327
HARRIS, FREAK, 14, 9.59863, nan
HARRIS, FREAK, 15, 8.57352, -inf
HARRIS, FREAK, 16, 9.51617, 6.71705
HARRIS, FREAK, 17, 9.54658, nan
HARRIS, FREAK, 18, 8.3988, nan
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
HARRIS, SIFT, 1, 12.5156, 10.9082
HARRIS, SIFT, 2, 12.6142, nan
HARRIS, SIFT, 3, 14.091, -11.4731
HARRIS, SIFT, 4, 16.6894, 11.5792
HARRIS, SIFT, 5, 15.9082, 35.3833
HARRIS, SIFT, 6, 12.6787, 13.6217
HARRIS, SIFT, 7, 11.9844, 13.497
HARRIS, SIFT, 8, 13.1241, -inf
HARRIS, SIFT, 9, 13.0241, nan
HARRIS, SIFT, 10, 11.1746, 10.2931
HARRIS, SIFT, 11, 12.8086, 11.7414
HARRIS, SIFT, 12, 8.95978, 12.245
HARRIS, SIFT, 13, 9.96439, 568.322
HARRIS, SIFT, 14, 9.59863, 5.6061
HARRIS, SIFT, 15, 8.57352, -13.6263
HARRIS, SIFT, 16, 9.51617, 7.03775
HARRIS, SIFT, 17, 9.54658, 12.5848
HARRIS, SIFT, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, BRISK, 1, 12.5156, 12.3
FAST, BRISK, 2, 12.6142, 12.3453
FAST, BRISK, 3, 14.091, 16.6163
FAST, BRISK, 4, 16.6894, 12.8857
FAST, BRISK, 5, 15.9082, -inf
FAST, BRISK, 6, 12.6787, 13.0386
FAST, BRISK, 7, 11.9844, 12.041
FAST, BRISK, 8, 13.1241, 11.4066
FAST, BRISK, 9, 13.0241, 11.8684
FAST, BRISK, 10, 11.1746, 13.3473
FAST, BRISK, 11, 12.8086, 12.9492
